Ship,BuildingYear,BuildingYard,Owner,Operator,Length,Breadth,Draft,GT,Mashinery,Flag,Notes
'M/F Blue Star Naxos','2002 ','Daewoo Shipbuilding and Marine Engineering, South Korea (#7508)','Blue Star Ferries Naftiliaki','Blue Star Ferries','123,8 m','18,9 m','5,1 m','10.193 / 10.438','4 * Wärtsilä NSD 9L32','Greece','-'
'M/F Blue Star Paros','2002 ','Daewoo Shipbuilding and Marine Engineering, South Korea (#7507)','Blue Star Ferries Naftiliaki','Blue Star Ferries','123,8 m','18,9 m','5,1 m','10.193 / 10.438','4 * Wärtsilä NSD 9L32','Greece','-'
'M/F Blue Star Patmos','2012 ','Daewoo Shipbuilding & Marine Engineering Co Ltd, South Korea (#7510)','Blue Star Ferries Naftiliaki','Blue Star Ferries','145,9 m','23,2 m','5,9 m','18.498','4 * MAN','Greece','-'
'M/F Diagoras','1990 / 2001','Naikai Zosen Corp., Japan (#548)','Blue Star Ferries Naftiliaki','Blue Star Ferries','141,54 m','23,0 m','5,71 m','6.939 / 15.362','2 * Pielstick-Niigata','Greece','-'
'M/F Pelagitis','1978 ','Hyundai H.I., Ulsan, South Korea (#647)','Ainaftis Shipping Co.','Blue Star Ferries','151,94 m','21,67 m','7,32 m','5.363','2 * NKK Pielstick 12PC2-5V-400','Greece','-'
'M/F Strait Feronia','1997 ','Visentini Trasporti, Italy (#180)','Ferry Lines Ltd.','Bluebridge','186,0 m','25,6 m','5,55 m','21.856','2 * Wärtsilä 8R46','New Zealand','-'
'M/F Straitsman','2005 ','Volharding Shipyards, Netherlands (#579)','Straitsman Ltd.','Bluebridge','124,9 m','23,4 m','5,3 m','12.504 / 13.906','2 * MaK 9M32','New Zealand','Interior - Dueodde http://www.ferry-site.dk/9323704.htm'
'M/F Enotria','2002 ','Rosetti Marino SpA, Italy (#74)','Rete Ferroviaria Italiana S.P.A','Bluferries','97,0 m','18,02 m','4,0 m','2.184','4 * MAN D2842LE408','Italy','-'
'M/F Fata Morgana','1988 ','Fincantieri, Italy (#5836)','Bluferries Srl.','Bluferries','101,17 m','18,84 m','4,0 m','2.350 / 2.469','2 * GMT BL230.12','Italy','-'
'M/F Riace','1983 ','Fincantieri, Italy (#4393)','Bluferries Srl.','Bluferries','99,65 m','18,41 m','4,0 m','2.377','2 * GMT BL230.12','Italy','-'
'M/F Sikania','2021 ','Celt Navtecnica Maritime Services, Greece (#43)','Bluferries S.R.L.','Bluferries','103,9 m','18 m','?','2.600','?','Cyprus','-'
'M/F Trinacria','2018 ','Megatechnica Shipyards, Greece ','Bluferries S.R.L.','Bluferries','103,9 m','18 m','?','2.578','4 * Baudouin 12M26.2','Italy','-'
'M/F Acciarello','1997 ','Koninklijke Schelde Groep, Vlissingen, The Netherlands (#382)','BN di Navigazione Spa.','BluNavy','113,6 m','19,15 m','4,75 m','7.865','4 * Wärtsilä','Italy','-'
'M/F Tremestieri','1993 ','Koninklijke Schelde Groep, Vlissingen, The Netherlands (#375)','MPS Leasing & Factory SPA','BluNavy','113,6 m','19,15 m','4,75 m','7.747','4 * SWD 9FHD240','Italy','-'
'M/F Alsten','1985 ','Hjørungavåg Verksted AS, Norway ','Boreal Sjø AS','Boreal Sjø','56,08 m','11,25 m','3,1 m','694','Deutz','Norway','-'
'M/F Bergsfjord','2015 ','Fiskerstrand Verft AS, Norway','Boreal Sjø AS','Boreal Sjø','62,60 m','13,50 m','3,80 m','2.203','?','Norway','-'
'M/F Haarek','1974 / 1993','Sandnessjøen Slipp, Norway (#30)','Boreal Transportation Norge AS','Boreal Sjø','42,35 m / 48,95 m','10,7 m','3,78 m','? / 857','Bergen','Norway','-'
'M/F Harøyfjord','2013 ','Gdaska Stocznia Remontowa, Poland (#B 613/2)','Boreal Asset AS','Boreal Sjø','123,2 m','17,65 m','3,5 m','3.999','2 * GS16R-M(P)TK Mitsubishi','Norway','-'
'M/F Hasfjord','1975 ','Einar S. Nielsen Mek. Verksted AS, Norway (#23)','Boreal Transportation Norge AS','Boreal Sjø','40,77 m','9,51 m','3,18 m','686','Wichmann','Norway','-'
'M/F Hasvik','2015 ','Fiskerstrand Verft AS, Norway','Boreal Sjø AS','Boreal Sjø','62,60 m','13,50 m','3,80 m','2.203','?','Norway','-'
'M/F Hidraferja','2001 ','Flekkefjord Slipp & Maskinfabrikk, Norway (#165)','Flekkefjord Dampskipsselskap AS','Boreal Sjø','49,8 m','13,7 m','4,8 m','595','?','Norway','-'
'M/F Hidrasund','1972 ','Bentsen & Sønner Slipp & Mek. Verksted, Norway (#19)','Flekkefjord Dampskipsselskap AS','Boreal Sjø','25,83 m','7,5 m','3,2 m','113','Deutz-Diesel','Norway','-'
'M/F Husøy','2013 ','Fiskerstrand AS, Norway (#12)','Boreal Transport Nord AS','Boreal Sjø','71,2 m','14,5 m','3,6 m','2.838','2 * Caterpillar','Norway','-'
'M/F Karlsøyfjord','2013 ','Gdaska Stocznia Remontowa, Poland (#B 613/1)','Boreal Asset AS','Boreal Sjø','123,2 m','17,65 m','3,5 m','3.999','2 * GS16R-M(P)TK Mitsubishi','Norway','-'
'M/F Lofotferje I','1970 ','Tromsø Skipsverft, Norway (#36)','Boreal Transport Nord AS','Boreal Sjø','37,12 m','9,38 m','3,2 m','455','Bergen','Norway','-'
'M/F Lurøy','2001 ','Stocznia Polocna, Gdansk, Poland (#B 593)','Boreal Sjø AS','Boreal Sjø','73,15 m','13,7 m','4,1 m','2.754','2 * Caterpillar 3512BTA','Norway','-'
'M/F Malmefjord','2021 ','Sedef Shipyard, Turkey (#212)','Boreal Sjø AS','Boreal Sjø','108,8 m','18,0 m','3,8 m','2.992','3 * ? + Battery','Norway','-'
'M/F Møysalen','1993 ','Johan Drage A/S, Rognan, Norway (#395)','Boreal Sjø AS','Boreal Sjø','84,0 m','15,4 m','4,3 m','3.638','1 * Wärtsilä Wichmann 8V28B','Norway','-'
'M/F Petter Dass','1997 / ?','Kaabøverkstedet, Norway (#148)','Boreal Sjø AS','Boreal Sjø','69,5 m','13,2 m','5,0 m','2.167','1 * Caterpillar 3606TA','Norway','-'
'M/F Preikestolen','1990 ','Myklebust Mek. Verksted, Norway (#11)','Boreal Asset AS','Boreal Sjø','76,1 m','14,5 m','4,5 m','2.871','1 * Wichmann 8V 28B','Norway','-'
'M/F Rana','1977 ','Trønderverftet, Hommelvik, Norway (#37)','Boreal Sjø AS','Boreal Sjø','41,56 m','9,72 m','?','798','?','Norway','-'
'M/F Selbjørnsfjord','2010 ','Fiskerstrand Verft AS, Norway (#70)','FosenNamsos Sjø AS','Boreal Sjø','113,96 m','16,8 m','3,9 m','2.989','Mitsubishi S12R-MPTA + Battery','Norway','Converted to hybrid ferry in 2017.'
'M/F Sigrid','1992 ','Trønderverftet AS, Norway (#70)','Boreal Sjø AS','Boreal Sjø','69,24 m','13,2 m','4,5 m','2.490','1 * Caterpillar 3606TA','Norway','-'
'M/F Stokkafjord','2021 ','Sedef Shipyard, Turkey (#211)','Boreal Sjø AS','Boreal Sjø','80,5 m','14,5 m','3,8 m','2.700','3 * ? + Battery','Norway','Delivery in 2021.'
'M/F Tomrefjord','2021 ','Sedef Shipyard, Turkey (#213)','Boreal Sjø AS','Boreal Sjø','108,8 m','18,0 m','3,8 m','2.850','3 * ? + Battery','Norway','Delivery in 2021.'
'M/F Vannes','2017 ','Fiskarstrand Verft AS, Norway (#84)','Boreal Sjø AS','Boreal Sjø','66,4 m','14,5 m','4,0 m','2.382','?','Norway','-'
'M/F Vestrefjord','2021 ','Sedef Shipyard, Turkey (#215)','Boreal Sjø AS','Boreal Sjø','108,8 m','18,0 m','3,8 m','2.850','3 * ? + Battery','Norway','Delivery in 2021.'
'M/F Vollsøy','2001 ','Flekkefjord Slipp og Maskinfabrikk, Norway (#168)','Boreal Asset AS','Boreal Sjø','88,16 m','13,2 m','4 m','3.368','4 * Wärtsilä 6L20C','Norway','-'
'HSC Express 1','2009 / 2018','Incat Australia Pte Ltd., Hobart (#66)','066 Fast Ferry Leasing Limited','Bornholmslinjen','112,6 m','30,5 m','3,8 m','10.504 / 10.879','4 * MAN B&W 20V 28/33D','Denmark','Interior - KatExpress 1 http://www.ferry-site.dk/9501590.htm'
'HSC Express 5','2022 ','Austal, Philippines (#423)','Molslinjen A/S','Bornholmslinjen','115 m','30,5 m','3,3 m','13.859','4 * Wärtsïlä 31 (Dual-Fuel)','Denmark','Delivery in the 3rd quarter of 2022.'
'M/F Hammershus','2018 ','Rauma Marine Constructions Oy, Finland (#SP-139)','Molslinjen A/S','Bornholmslinjen','158,0 m','24,5 m','5,7 m','18.009','2 * Wärtsilä 8V31','Denmark','-'
'HSC Max','1998 ','Incat Australia Pte Ltd., Hobart (#48)','Mols-Linien A/S','Molslinjen','91,3 m','26,0 m','3,7 m','5.617','4 * Ruston 20RK270M MKII','Denmark','-'
'M/F Povl Anker','1978 ','Aalborg Værft A/S, Denmark (#221)','Mols-Linien A/S','Bornholmslinjen','121,17 m','21,5 m / 24,5 m','5,15 m','12.358','4 * B&W/Alpha','Denmark','-'
'M/F Oksøy','1964 ','Hagens Skipsverft A/S, Norway ','Brevik Fergeselskap IKS','Brevik Fergeselskap','20,33 m','7,5 m','1,82 m','94','?','Norway','-'
'M/F Sandøy','2021 ','Holland Shipyards BV, The netherlands ','Brevik Fergeselskap IKS','Brevik Fergeselskap','42 m','11 m','?','?','? + Battery','Norway','Delivery in May 2021.'
'M/F ???','2024 ','CMI Jinling Weihai Shipyard, China (#W0275)','Stena RoRo Ab','Brittany Ferries','194,7 m','27,8 m','6,5 m','30.000','2 * Caterpillar','France','Delivery in 2024.'
'M/F ???','2025 ','CMI Jinling Weihai Shipyard, China (#W0278)','Stena RoRo Ab','Brittany Ferries','194,7 m','27,8 m','6,5 m','30.000','2 * Caterpillar','France','Delivery in 2025.'
'M/F Armorique','2009 ','STX Europe, Finland (#1362)','Armorique Snc','Brittany Ferries','168,3 m','26,8 m','6,5 m','29.468','2 * MaK 12M43C','France','-'
'M/F Barfleur','1992 ','Kvaerner Masa-Yards Helsinki, Finland (#485)','Somanor','Brittany Ferries','157,65 m','23,3 m','5,8 m','20.133','4 * Wärtsilä 8R32D','France','-'
'M/F Bretagne','1989 ','St. Nazaire, France (#29)','Somabret','Brittany Ferries','151,2 m','27,8 m','6,2 m','24.534','4 * Wärtsilä 12V32D','France','-'
'M/F Cap Finistére','2001 ','Howaldtswerke-Deutsche Weft AG, Kiel, Germany (#355)','Jade Bail Snc','Brittany Ferries','203,9 m','25,0 m','6,4 m','32.728','4 * Wärtsilä NSD 16 ZAV 40S','France','-'
'M/F Connemara','2007 ','Visentini Trasporti, Italy (#216)','Stena RoRo Navigation Ltd.','Brittany Ferries','186,46 m','25,6 m','6,6 m','27.414','2 * MAN','Cyprus','-'
'M/F Cotentin','2007 ','Aker Finnyards, Helsinki, Finland (#1357)','Somanor','Brittany Ferries','165,0 m','26,8 m','6,3 m','22.308','2 * MaK 12M43C','France','-'
'M/F Galicia','2020 ','CMI Jinling Weihai Shipyard, China (#W0267)','Stena RoRo Ab','Brittany Ferries','214,5 m','27,8 m','6,4 m','40.500','2 * Caterpillar MaK 12VM43C','France','-'
'M/F MN Pelican','1999 ','Fosen Mek. Verksteder A/S, Norway (#64)','Maritime Nantaise MN SAS','Brittany Ferries','154,5 m','22,7 m','6,95 m','12.076','1 * Wärtsilä-Vasa 16V46B','France','-'
'M/F Mont ST Michel','2002 ','van der Giessen-de Noord, Netherlands (#985)','Somanor','Brittany Ferries','173,95 m','28,5 m','6,2 m','35.586 / 35.891','4 * Krupp MAK 6M43','France','-'
'M/F Normandie','1992 ','Kvaerner Masa-Yards, Finland (#1315)','Somanor','Brittany Ferries','161,4 m','26,0 m','5,65 m','27.541','4 * Wärtsilä 12 V 32 E','France','-'
'M/F Pont-Aven','2004 ','Meyer Werft, Papenburg, Germany (#650)','Somabret la Copropriete du Navire Pont Aven','Brittany Ferries','184,6 m','30,9 m','6,8 m','40.859','4 * MaK 12VM43','France','Interior - Pont-Aven http://www.ferry-site.dk/9268708.htm'
'M/F Salamanca','2021 ','CMI Jinling Weihai Shipyard, China (#W0269)','Hai Feng 1714 DAC','Brittany Ferries','214,5 m','27,8 m','6,4 m','40.500','?','France','-'
'M/F Santoña','2023 ','CMI Jinling Weihai Shipyard, China (#W0272)','Stena RoRo Ab','Brittany Ferries','214,5 m','27,8 m','6,4 m','40.500','?','France','Delivery in 2023.'
'HSC ???','2023 ','Incat, Tasmania (#096)','Buquebus International Ltd.','Buquebus','129,68 m','32,36 m','2,5 m','16.000','4 * Wärtsilä 16V 31DF','Uruguay','Delivery in 2023.'
'HSC Albayzin','1994 ','Empresa Nacional Bazan, Spain (#315)','Los Cipreses S.A.','Buquebus','96,2 m','14,6 m','2,06 m','3.265','4 * Caterpillar 3616 TA','Uruguay','-'
'HSC Atlantic III','1993 ','Incat, Tasmania (#32)','Atlantida Navegacion','Buquebus','74,9 m','26,0 m','4,02 m','4.994','4 * Caterpillar 3616','Uruguay','-'
'M/F Eladia Isabel','1986 / 1993','Kambara S.A., Uruguay (#KU-9)','Los Cipreses S.A.','Buquebus','72,2 m / 84,2 m','20,0 m','6,5 m','? / 7.799','Caterpillar','Uruguay','-'
'HSC Francisco','2013 ','Incat, Tasmania (#069)','Buquebus International Ltd.','Buquebus','99,0 m','26,94 m','2,98 m','7.109','2 * GE LM2500','Uruguay','-'
'HSC Juan Patricio','1995 ','Incat Tasmania Pty. Ltd., Australia (#36)','Los Cipreses S.A.','Buquebus','70,35 m','19,46 m','5,65 m','1.760','?','Argentina','-'
'HSC Luciano Federico L','1997 ','Navantia, S.A., Spain (#354)','Los Cipreses S.A.','Buquebus','77,32 m','19,5 m','5,7 m','1.737','?','Uruguay','-'
'HSC Silvia Ana L','1996 ','E. N. Bazan, San Fernando (#327)','Los Cipreses SA','Buquebus','125,0 m','18,7 m','2,52 m','7.895','6 * Caterpillar 3616TA','Uruguay','-'
'M/F ???','2018 ','Ferguson Marine Engineering, Port Glasgow, United Kingdom (#802)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','102 m','?','?','?','2 * Wärtsilä 34DF','United Kingdom','Delivery in the second half of 2018.'
'M/F Argyle','2006 ','Remontowa S.A., Gdansk, Poland (#B338/2)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','72,01 m','15,3 m','3,0 m','2.612','Caterpillar','United Kingdom','-'
'M/F Bute','2005 ','Gdanska Stocznia Remontowa SA, Poland (#1333)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','72 m','15,3 m','3,0 m','2.300','Caterpillar','United Kingdom','-'
'M/F Caledonian Isles','1993 ','Richards Shipbuilders, Lowestoft ','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','94,28 m','15,8 m','3,2 m','5.221','2 * Mirrlees 8MB275','United Kingdom','-'
'M/F Carvoria','2017 ','Malakoff Limited, Lerwick, United Kingdom ','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','11,6 m','4,0 m','0,55 m','11','2 * Honda','United Kingdom','-'
'M/F Catriona','2016 ','Ferguson Shipbuilders, Port Glasgow, United Kingdom ','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','43,5 m','12,2 m','1,73 m','499','3 * Volvo Penta Marine D13 MG + Lithium Ion batteries ','United Kingdom','-'
'M/F Clansman','1998 ','Appledore Shipbuilders Ltd., North Devon (#174)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','99 m','15,8 m','3,2 m','5.499','2 * MaK 8M32','United Kingdom','-'
'M/F Coruisk','2003 ','Appledore Shipbuilders Ltd., United Kingdom (#190)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','65,0 m','14,0 m','3,0 m','1.108','2 * Krupp MaK 6M20','United Kingdom','-'
'M/F Finlaggan','2011 ','Remontowa, Gdansk, Poland (#NB2027)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','89,8 m','16,4 m','3,4 m','5.209','2 * Wärtsilä 8L32','United Kingdom','-'
'M/F Glen Sannox','2018 ','Ferguson Marine Engineering, Port Glasgow, United Kingdom (#801)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','102 m','?','?','?','2 * Wärtsilä 34DF','United Kingdom','Delivery in the second half of 2018.'
'M/F Hallaig','2012 ','Ferguson Shipbuilders, Port Glasgow, United Kingdom ','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','43,5 m','12,2 m','1,73 m','499','3 * Volvo Penta Marine D13 MG + Lithium Ion batteries ','United Kingdom','The first of three Hybrids delivered to Caledonian MacBrayne.'
'M/F Hebridean Isles','1985 ','Cochrane Shipbuilders Ltd., Selby (#130)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','85,15 m','15,8 m','3,1 m','3.040','2 * Mirrlees BI8MB275','United Kingdom','-'
'M/F Hebrides','2001 ','Ferguson Shipbuilders, UK (#708)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','99,0 m','15,8 m','3,22 m','5.506','2 * MaK 8M32','United Kingdom','-'
'M/F Isle of Arran','1984 ','Ferguson Ailsa Ltd., Port Glasgow (#491)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','84,9 m','15,8 m','3,2 m','3.296','Mirrlees','United Kingdom','-'
'M/F Isle of Cumbrae','1977 ','Silsa Shupbuilding Co. Ltd., Troon ','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','32 m','10,24 m','1,31 m','201','Gardner','United Kingdom','-'
'M/F Isle of Lewis','1995 ','Ferguson Shiipbuilders Ltd., Port Glasgow (#608)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','101,25 m','18,52 m','4,19 m','6.753','Mirrlees','United Kingdom','-'
'M/F Isle of Mull','1988 / 1988','Appledore Ferguson Ltd., Port Glasgow (#572)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','84,6 m / 90,03 m','15,8 m','3,2 m','4.331 / 4.719','Mirrlees','United Kingdom','-'
'M/F Loch Alainn','1997 ','Buckie Shipyard Ltd (#110)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','41,6 m','13,4 m','1,75 m','396','Cummins','United Kingdom','-'
'M/F Loch Bhrusda','1996 ','McTay Marine, Bromborough (#116)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','35,4 m','10,88 m','1,4 m','246','Cummins','United Kingdom','-'
'M/F Loch Buie','1992 ','J W Miller & Sons Ltd., St Monans (#1045)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','30,2 m','10,32 m','1,6 m','295','Penta','United Kingdom','-'
'M/F Loch Dunvegan','1991 ','Ferguson Shipbuilders Ltd., Port Glasgow (#601)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','54,2 m','13,41 m','1,6 m','549','Volvo','United Kingdom','-'
'M/F Loch Fyne','1991 ','Ferguson Shipbuilders Ltd., Port Glasgow (#602)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','54,2 m','13,41 m','1,64 m','549','Volvo','United Kingdom','-'
'M/F Loch Linnhe','1986 ','Richard Dunston (Hessle) Ltd. (#953)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','30,2 m','10 m','1,55 m','206','Penta','United Kingdom','-'
'M/F Loch Portain','2003 ','McTay Marine, United Kingdom (#179)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','49,95 m','14,0 m','3,0 m','800','Cummins','United Kingdom','-'
'M/F Loch Ranza','1987 ','Richard Dunston (Hessle) Ltd., United Kingdom (#955)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','30,2 m','10,39 m','1,55 m','206','Penta','United Kingdom','-'
'M/F Loch Riddon','1986 ','Richard Dunston (Hessle) Ltd., United Kingdom (#954)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','30,2 m','10,39 m','1,55 m','206','Penta','United Kingdom','-'
'M/F Loch Seaforth','2014 ','Flensburger Schiffbau-Gesellschaft, Germany (#764)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','117,9 m','19,2 m','4,8 m','8.680','2 * Wärtsilä 8L32','United Kingdom','-'
'M/F Loch Shira','2007 ','Ferguson Shipbuilders, United Kingdom ','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','53,9 m','13,9 m','3 m','750','?','United Kingdom','-'
'M/F Loch Striven','1986 ','Richard Dunston (Hessle) Ltd., United Kingdom (#952)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','30,2 m','10,39 m','1,55 m','206','Penta','United Kingdom','-'
'M/F Loch Tarbert','1992 ','J W Miller & Sons Ltd., St Monans, United Kingdom (#1046)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','30,2 m','10,32 m','1,65 m','211','Penta','United Kingdom','-'
'M/F Lochinvar','2013 ','Ferguson Shipbuilders, Port Glasgow, United Kingdom ','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','43,5 m','12,2 m','1,73 m','499','3 * Volvo Penta Marine D13 MG + Lithium Ion batteries ','United Kingdom','-'
'M/F Lochnevis','2000 ','Ailsa Shipbuilding Co. Ltd., Troon, United Kingdom (#592)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','49,2 m','11,4 m','2,4 m','941','Cummins','United Kingdom','-'
'M/F Lord of the Isles','1989 ','Appledore Ferguson Ltd., Port Glasgow, United Kingdom (#593)','Caledonian Maritime Assets Ltd','Caledonian MacBrayne','84,6 m','15,8 m','3,1 m','3.504','Mirrlees','United Kingdom','-'
'M/F Marie Curie','2019 ','C.N. "Visentini" di Visentini Francesco & C. Italy ','Balearia Eurolineas Maritimas S.A.','Canary Bridge Seaways','186,5 m','25 m','?','26.375','2 * ? (dualfuel)','Cyprus','-'
'M/F Adeona','1980 ','Cant. Nav. "Luigi Orlando", Italy (#149)','Caremar Campania Regionale Marittima S.P.A.','Caremar','69,6 m','14,03 m','3,62 m','1.386','2 * GMT','Italy','-'
'M/F Driade','1980 ','Cant. Nav. "Luigi Orlando", Italy (#150)','Caremar Campania Regionale Marittima S.P.A.','Caremar','69,59 m','14,02 m','3,62 m','1.397','2 * GMT B230.12V','Italy','-'
'M/F Fauno','1981 ','Cant. Nav. "Luigi Orlando", Italy (#151)','Caremar Campania Regionale Marittima S.P.A.','Caremar','69,6 m','14,03 m','3,62 m','1.386','2 * GMT','Italy','-'
'HSC Isola di Capri','1998 ','Rodriquez Cantieri Navali S.p.A, Pietra Ligure, Italy (#267)','Caremar Campania Regionale Marittima S.P.A.','Caremar','70,9 m','12,4 m','2,45 m','1.925','4 * MTU 16V4000','Italy','-'
'HSC Isola di Procida','1999 ','Rodriquez Cantieri Navali S.p.A, Pietra Ligure, Italy (#270)','Caremar Campania Regionale Marittima S.P.A.','Caremar','70,9 m','12,4 m','2,45 m','1.925','4 * M.T.U. 16V4000','Italy','-'
'M/F Naiade','1980 ','Nuovi Cantieri Apunia S.P.A., Italy (#117)','Caremar Campania Regionale Marittima S.P.A.','Caremar','70,01 m','14,03 m','3,61 m','1.396','2 * GMT','Italy','-'
'M/F Archimede','1988 ','C.N. "Visentini" di Visentini Francesco & C., Italy (#156)','Caronte Shipping S.p.A','Caronte & Tourist','114,98 m','17,0 m','3,82 m','1.875','Polar','Italy','-'
